Inlet TDS (kg/L),Flow (L/s),CAPEX (kUSD/year),OPEX (kUSD/year),Li Efficiency (%),Li Profit (kUSD/year),Status
6.94575204697686,0.007652620621556859,4.295158228446892,22.075699783826195,39.45688512681656,12608.473872450253,1.0
11.713355334783207,0.006474474576891873,5.167887904277467,28.177136363326646,38.783794072389846,21427.164902134435,1.0
9.796404564078333,0.0054755120459963735,4.801719876632077,22.036806645750634,38.47445004731599,13761.360108571584,1.0
19.176214961756592,0.0016948413133361176,6.444988568449382,21.529558814590796,41.53469132753667,8289.627915702144,1.0
6.341857703183842,0.004568912851990363,4.159764884961561,15.05063317544658,38.28787038964428,5093.217492348744,1.0
8.339235821219589,0.006754424601256286,4.546148957777834,22.844110624055553,39.102721223393836,14173.288013063191,1.0
12.447342691040078,0.005785511204050696,5.293739297473558,27.08699222721016,38.390044453842584,20309.69600063595,1.0
17.662346872314476,0.00843875277125435,6.310038486619851,48.53378130235081,39.509600014171376,47431.32733497782,1.0
17.91672749853053,0.001167064162068777,6.208332388526598,19.469730270133073,44.773090809518195,4605.1272573274355,1.0
17.016713511131847,0.002975724341403608,6.081256051976579,23.186637887235566,38.16567163359689,13919.520073984862,1.0
1.5606050276345156,0.009033963747321468,2.5308789784822396,7.48005213774102,27.759864134324825,358.3059005612342,1.0
10.283328523784853,0.0054102269697120205,4.890497633896983,22.598998857043078,38.413427157955425,14519.895575670693,1.0
10.110921761969351,0.006278775370464008,4.868999113891463,24.77710914400668,38.80278683728856,17004.145720729237,1.0
6.973127540128714,0.003969500431396447,4.270450311831371,14.845614885308164,38.32222064583809,4953.506045028677,1.0
13.92755518140508,0.0034749697037630553,5.5297071478617,21.58471219245514,37.982944122982644,12845.253693489014,1.0
9.69135382624359,0.009918503209427897,4.833601005647775,34.84125961334467,40.65039022060128,27691.897241039882,1.0
11.274889832061723,0.0058591587558776805,5.078648943535234,25.461625096971975,38.5215058878061,18119.64670726129,1.0
18.64026511750786,0.009890200909705524,6.526086808187685,59.1130529761659,40.341201586552785,60104.37982537934,1.0
11.20274914123909,0.0037409058976064107,5.038155007769011,19.326823437086915,38.114423968657,10351.670554397298,1.0
16.40676549246806,0.0018820342424507941,5.950849256376127,19.70948513171388,40.796409689371615,7552.222904747349,1.0
3.618428627900692,0.0012038397267398013,2.7893787372462127,5.454728501218894,38.58097294953896,0.0011280537292510063,1.0
9.318981099772381,0.008730639555739838,4.749708524656086,30.278211905388627,40.06593534930566,22624.010833884768,1.0
10.828942297950475,0.0032242618366230356,4.963840981050647,17.679577283836437,38.4018822137766,8097.4271395744245,1.0
6.089518287351164,0.006684199296970538,4.128534462808512,18.380615781257113,38.89674689347491,8406.785978161366,1.0
11.94521440519042,0.004003983298750791,5.176793662444597,20.882590698264128,37.99999790864339,12361.925220312218,1.0
16.910605533685512,0.0015976186528478802,6.036162643462481,19.5170525229543,42.06612551743687,6395.346800735968,1.0
13.345568929618016,0.00969501472212226,5.521333505702329,43.97173956410524,40.44749924939603,40006.03451808737,1.0
7.7708646808511475,0.0020295959511088335,4.398901922184953,12.730589245580603,40.804790880724475,1737.0056440605135,1.0
2.3190261386572724,0.003043045441349277,2.3406935546010965,5.313677701324223,33.11566566465579,0.001201954581367594,1.0
17.783679561445823,0.001237632095405234,6.18588270042536,19.49950562221567,44.252299595885084,4928.83925638496,1.0
11.548318774782313,0.006888212546327806,5.14295038304356,29.25862595661643,39.01018712002541,22621.2702375647,1.0
12.938629280624644,0.008870920002356019,5.4315133268636835,39.53520683013011,40.012879331797045,34851.110945701825,1.0
1.6111475378203928,0.004941090696592279,1.9209014902203971,5.083405619668072,32.24561741902177,78.7573860145184,1.0
13.86011771946857,0.005455841397507778,5.548788519661676,28.086878614473484,38.12379868878473,21742.943967070063,1.0
2.667140992859672,0.003933729013359677,2.8565389943795165,7.256355247275104,33.841107955588335,28.098461220082797,1.0
2.8299817144225736,0.008760372772888464,3.531451563085687,13.149613685546436,34.861405191320685,1711.3068222518777,1.0
12.759275828957255,0.005731591432804997,5.350422947328318,27.39158848850526,38.33893272252873,20735.450916069352,1.0
6.106214953432408,0.008481729616917663,4.144659366682243,21.80672406904006,39.66304967839353,11748.199324975752,1.0
18.76152578533029,0.007998831358717592,6.506153258304582,48.539279270735605,39.17921305932249,47879.03111156714,1.0
9.93298572391277,0.0030735195966143446,4.799677545749901,16.433108583662875,38.59624987896926,6577.993433947252,1.0
1.7017073078075577,0.0064078261475470554,2.3073473947144043,6.413356485831701,30.430581424823504,186.4423239417349,1.0
12.405445815481343,0.002507139616182006,5.239791136902837,17.61888678220282,39.21187082826445,7168.115770443275,1.0
6.580734877181079,0.007549821889572636,4.226291022779456,21.06431677713384,39.36038182175771,11361.970521789512,1.0
14.184613206282162,0.001993206623683186,5.552926261949283,18.096291474194107,40.47147527002502,6516.789063859706,1.0
5.661732632652163,0.008295371731327335,4.06007193882576,20.36239976689282,39.4404401177337,10022.666692581153,1.0
12.516118682258977,0.002669942007860076,5.2620443177806955,18.0813073804386,38.9141421221541,7902.565535270075,1.0
3.3379206270699235,0.0012890933878123775,2.608818695693823,5.1417235145700655,37.99292894799531,0.00041255914632454667,1.0
6.689022815985163,0.009053144821708114,4.25851856990572,24.458133968057208,40.04177194949936,14788.102100218466,1.0
5.045959870743757,0.005449111985400469,3.9278810034335643,14.483253635654851,38.1512383805251,4044.792331550068,1.0
9.61335040813641,0.008979016428612086,4.80785990731342,31.743591652111164,40.18757198116391,24367.80397753446,1.0
13.914341507955447,0.002732238920074685,5.515713398867345,19.543261854176905,38.71835961820597,9531.923562834967,1.0
4.795103937982956,0.009901913124613512,3.9071347633669054,20.6757397801774,39.56549957986835,9555.817178055584,1.0
7.532325701213781,0.0017527009061093094,4.353655589274867,12.268272099937397,42.035763936026136,932.437326471563,1.0
16.564714607119853,0.007122917324434445,6.078393498493827,39.624327666281154,38.7813758888865,36476.9982695306,1.0
12.986439817926362,0.003311751719066626,5.356382843771225,20.13722539460158,38.16175938834428,10990.147731969739,1.0
19.472345549126718,0.004240173120589139,6.553699233055737,30.59465231570621,37.35517883069364,24704.822520702586,1.0
5.098036131725265,0.0028717885448302314,3.9225201339003952,12.258498440159805,42.237681060284494,0.5208131651038015,1.0
9.500222557147918,0.00335581899766903,4.7242814792812196,16.563298716800308,38.414923734520315,6899.743332326223,1.0
15.914900160886402,0.0025705714376839037,5.87454429781225,20.971678467599673,38.86691431567787,10676.812890787909,1.0
13.557786988898423,0.0024615691422237413,5.447157434024171,18.56489025107187,39.23195677759126,8027.6358306571565,1.0
4.831493595686732,0.0019447798597997878,3.8693063105689816,8.734708990569194,37.56970701044297,0.0009724471897130442,1.0
5.992148131739372,0.0014153056236855402,4.07464004174075,9.4772719839319,41.28674810659738,0.0038965537044426575,1.0
18.775190113667335,0.008927614694950445,6.529643960719,53.83289770267463,39.753421835056635,54102.575187251256,1.0
10.416671426635208,0.003514995946914223,4.892483907567209,17.9051066900568,38.261687696089666,8546.333515901428,1.0
4.838059256497432,0.007698222567118306,3.9024038635730682,17.401139012494983,38.77137291022661,6640.399329118316,1.0
7.929359952663046,0.006457643502326364,4.467396243850602,21.37355918503746,38.96702576094641,12415.564145894235,1.0
15.041903915589229,0.009841401685568942,5.844505139956895,49.1763593953259,40.45916998915562,46817.21297967732,1.0
9.058944226994564,0.006654499008060226,4.678524994035949,23.934365165080028,39.03784311751561,15671.99914905925,1.0
9.09081777125045,0.001171265219043816,4.627926442197556,12.866015817797633,44.98312543343838,583.9083770364324,1.0
2.2161281605073926,0.008031020349233113,3.3764610612682517,9.7794151035319,28.717344629706957,403.94681461005314,1.0
13.728155554551467,0.009494413525952303,5.590259139540569,44.11830692562555,40.32153775607367,40400.31225060488,1.0
16.114562882137772,0.0022288175442388425,5.904482983394304,20.269489642684114,39.65428928446686,9109.51608904231,1.0
9.633125133034898,0.00524595606715275,4.769138114688728,21.187911081867558,38.402216110058056,12733.269827491236,1.0
6.152794689523632,0.008072026261559114,4.150371759332378,21.128239197625426,39.500320222874336,11128.071060210084,1.0
17.598951015535285,0.0071504601977736846,6.271168587555053,41.71399540993839,38.729339288753955,39303.483992352594,1.0
1.1403671486958513,0.005845566165357728,1.4764769647686353,4.033407695104297,31.084856295760176,97.69918294209639,1.0
5.142719730927421,0.004101467552343104,3.9377342801224566,12.798149482550755,38.22321933666242,2314.438251533315,1.0
5.9623606672051865,0.0038281972191549956,4.085341717733822,13.404978349996696,38.3424970271774,3177.3606794130064,1.0
18.279782118273157,0.0026782030613895407,6.303882609948807,23.442208173797425,38.523223081852294,13489.20168497802,1.0
16.26239678653431,0.009709524180820085,6.072687880689209,51.77864515462748,40.33286828343996,50451.31484364766,1.0
13.53456251857003,0.0070660326975135815,5.514360465170561,33.64407654615877,38.96289733879631,28405.80168603967,1.0
8.9202707653243,0.0017410019783676762,4.602972045514777,13.316351596278764,41.70520149943546,1930.8248100739333,1.0
19.704704167836873,0.0029657698086331535,6.567757124306956,25.733813766826298,38.00077400230499,16703.317423898694,1.0
3.8291180376301237,0.004308102237446999,3.6991092717833673,11.825865127669879,39.49003244136268,0.0069102817017566015,1.0
2.821104197813577,0.00722512361893175,3.524615644063771,12.41924970986033,35.75725617358907,267.868240713881,1.0
16.38930438034254,0.003108893662783961,5.970096190722452,22.99286694740502,38.063559743334274,13959.27121787425,1.0
3.6835255597311773,0.00907482169696586,3.693140297878989,16.175108274250373,37.806562234534816,4648.220579203557,1.0
10.638878989813946,0.0015029205999899915,0.0,0.0,0.0,0.0,0.0
14.623469304986633,0.0024305003622462017,5.6390057492783425,19.449816848618344,39.23443962509758,8834.967134581619,1.0
10.082131256630445,0.003595360631095274,4.832619281999496,17.719660084982742,38.255134990888145,8365.283055029535,1.0
7.0686924753066895,0.0012533315071292348,4.266452544824962,10.781871276459457,43.844367969276156,0.00859541703486937,1.0
9.234912076407088,0.0095054748834341,4.7425881856547525,32.339147505660016,40.44665823585894,24734.816014306733,1.0
13.298325036251564,0.008418938937040366,5.491876236182528,38.55415193770763,39.74137465180231,33941.37212818147,1.0
7.941305006769258,0.008742962926958787,4.491157420797045,26.92961036634846,40.04354299866975,18208.14871740793,1.0
4.472852853863507,0.006922715036883414,3.830181308671384,15.469328481458417,38.20341528008059,4632.009377556242,1.0
5.851391225697808,0.009376247460862817,4.103212909995843,22.846906119351214,39.953702276553734,12532.211816469717,1.0
19.487453616355623,0.0016129289661846974,6.499143467480114,21.588539302911165,41.93916643320466,7975.5678934973985,1.0
9.117256416817563,0.003184697561188673,4.653019579351832,15.814132942568301,38.559102877544824,5951.967440068006,1.0
12.606128156723736,0.005966137949140326,5.3256445037741225,27.95811251375843,38.460619546670245,21395.663876654537,1.0
1.244277882353466,0.0034234646229107457,1.2824790998119633,3.0832644119409274,33.73397708523546,0.002005979809747729,1.0
13.159739871336958,0.009528767130841942,5.483559393512967,42.782513846455515,40.36449301998095,38579.45560039175,1.0
18.551595304038607,0.0019055160769016744,6.3370904156651084,21.52612640322014,40.63147023615088,9143.342555041716,1.0
18.205708879962426,0.0032228333023270935,6.3015968228253785,25.178953601075342,37.825864583772514,16654.671405234963,1.0
14.76504561684316,0.0066354617710670345,5.735474572336716,34.16155057633338,38.63243386193826,29390.122792035956,1.0
13.629732769482349,0.008756128343985863,5.559503086850987,40.720074129859285,39.913607370837916,36549.762508932115,1.0
7.284397364365888,0.0017919078246343362,4.309414824904072,12.131524610773237,41.99179892813992,815.1604011961787,1.0
13.397522530893175,0.0030181145611606,5.426556937835312,19.776946400240185,38.38481292457613,10230.505584395722,1.0
5.363348329251308,0.004431412684690831,3.9799784150127513,13.5118152591498,38.16100108421466,3173.8213121391445,1.0
1.3778102345221488,0.009719240986328221,2.324057532353745,6.95224658504172,27.14523726086758,362.14765990134197,1.0
14.814492053996833,0.0034493511125467816,5.690376711160368,22.446277249324552,37.922870307510124,13830.5463526178,1.0
3.9012773316472344,0.007592574980704993,3.7271838233450176,15.017646662486042,37.727158234979605,3830.4576041106925,1.0
17.199954129124013,0.005528239718256044,6.164402908969669,33.32221863430118,37.87777017873518,28712.540362957774,1.0
17.628650429629182,0.004393613298032657,6.22030609324678,29.027634922625634,37.504079464599506,22822.36370827217,1.0
8.481112868218911,0.006694696252583261,4.57185909366571,22.96306713921409,39.07281795922024,14365.794947323875,1.0
17.497908908557296,0.0019684206742677443,0.0,0.0,0.0,0.0,0.0
2.618916822379609,0.0022799371024562606,2.3859713503573254,5.10261908289949,34.22954001830433,0.00117691195281487,1.0
19.844829319379997,0.0069899381832804,6.684859563670513,45.04709788219637,38.49223750907673,43976.06711415964,1.0
13.35483415544595,0.004483925489721919,5.440964365146636,24.04585629919063,37.883102901906696,16483.788677051976,1.0
3.399315970144088,0.005758645680444999,3.626304333455959,13.31479415062995,39.91512593386872,2.3817833554944947,1.0
6.223657362286589,0.0030620732162651696,4.127534327533334,12.63801314167466,38.906842104254906,2205.6863865973282,1.0
4.622446414543829,0.0027279793723061947,3.835716316510968,10.263163619998648,39.05512383527531,0.005242355443695385,1.0
12.106847403300929,0.00356256189953161,5.2002018947889335,19.86910311787479,38.09784374956385,10894.538912163045,1.0
7.298027013308511,0.009597936178028739,4.377927951766946,27.323369605895305,40.375197014254674,18118.351442981402,1.0
11.769436859756743,0.006810106830111807,5.182900804701708,29.40618342506588,38.9533565890345,22869.875252876445,1.0
18.378579651370533,0.0071081526113680365,6.4151627266596805,42.965138400983484,38.654128535793,41042.848156677865,1.0
7.2581581093636585,0.008592684518659917,4.361568264479574,24.88405992748297,39.91960244125804,15644.307080821518,1.0
4.302573682815062,0.0023080405376676716,3.77587194993806,8.452449675806069,35.602934053499894,0.0022437759808733937,1.0
9.991922821196553,0.004403927438258194,4.825387646715593,19.54044370566294,38.17387002870206,10762.402303335608,1.0
12.76185793513472,0.008829914113949951,5.397661822353918,38.945123431691776,39.99889478569376,34096.71313252716,1.0
15.793330461831692,0.0062362471620962465,5.918605724297966,34.2316408556937,38.337218108487455,29704.59525504697,1.0
1.1857661309752894,0.0010674093672801803,0.8942758820343274,1.7257320737662276,39.67574092184518,0.00033602450306560293,1.0
9.139076902484122,0.003165529501353768,4.656779084307446,15.79964182033663,38.57282864614306,5925.006309948379,1.0
17.718227913432404,0.005490114153665572,6.258972534784678,33.91338341548091,37.82090817753823,29509.60850864503,1.0
1.4491893770222275,0.006593424959070145,1.993666152521935,5.571146115314842,30.222695899318825,170.4319675046065,1.0
17.844569778287354,0.00472309735042757,6.266466015940912,30.68229637560225,37.5424316704833,25132.32420156834,1.0
11.207846488393617,0.005524978783988294,5.061948215639841,24.33309997130471,38.38344018416702,16758.032109352655,1.0
1.3526528433188163,0.004158392086630685,1.4862637436690667,3.811788497620934,33.44180300354445,25.47979094949063,1.0
7.1119850647877065,0.00782315755724758,4.327598013568534,22.813576412157627,39.5526692499535,13459.175712293505,1.0
19.20978052792058,0.002513811864998261,6.468449915593414,23.77293366240128,38.79145184088709,13349.226871902218,1.0
2.972806280074243,0.009604664222566658,3.561314749664527,14.387840751772247,35.79818193589276,2744.851010296919,1.0
8.968761724426557,0.00999359272018319,4.697711177224863,33.036139904973375,40.67402569281779,25262.608210363505,1.0
17.758739907802628,0.0055025654808455084,6.266679660382904,34.029892660993994,37.82335036313327,29664.3603753422,1.0
14.286518839190158,0.005598323131332549,5.6295550866903445,29.254664115397553,38.147863314965804,23260.191803693426,1.0
10.741207544439707,0.008022171111764379,5.0076157122316305,31.37636082643448,39.66034433859789,24636.206438123485,1.0
5.722092014337813,0.0025649931965705934,4.033486805740704,11.762353946138425,40.43065147535399,687.1332059599238,1.0
11.497581784856642,0.008785799176728943,5.159521489433307,35.73286510536677,40.03334115258758,29833.93284971542,1.0
9.86235828411037,0.001344658258506519,0.0,0.0,0.0,0.0,0.0
15.504549482424178,0.003501030041336077,5.816597217377223,23.338252495151014,37.837943568782286,14944.89080521461,1.0
9.340138843108816,0.007010269053196094,4.734534467475566,25.429023448208525,39.20080743175884,17430.651790420423,1.0
18.868953605676943,0.005877301925460756,6.4790951033295165,37.50253365146857,37.92198871799731,34269.18274668889,1.0
